,userID,tag,content,date,year,label
3806,shin30,噓,剪這啥鳥頭 肥版8+9,03/26,2022,1
3807,mso18774,→,什麼都沒有要看什麼？超商試吃他也沒奶,03/26,2022,0
3808,bill93557063,推,肥宅長得醜也沒辦法上節目,03/26,2022,1
3809,pytzog,推,點進來發現不是肥婆竟然覺得有點失望,03/26,2022,0
3810,yarnt,→,演禿頭肥肚男的那部 根本舞棍,03/27,2022,1
3811,MJ23,推,比獅子丸好多了 那暴怒肥豬跟本是廢言大王,03/27,2022,1
3812,Stupidog5566,推,西洋肥婆?,03/27,2022,1
3813,e741000,推,醜又肥 還禿,03/27,2022,1
3814,zher,噓,變肥婆啊,03/27,2022,1
3815,Burney000000,推,神豬的神可不是胖的意思,03/27,2022,1
3816,azeroth,推,神豬的神當然不是胖的意思= =豬才是阿...,03/27,2022,1
3817,qa1122z,→,找普妹龍妹44看，成功率比較高,03/27,2022,1
3818,radiodept,推,死肥豬鄭文燦幹你娘,03/27,2022,1
3819,stlevi811101,推,死肥豬還吃蛋糕啊,03/27,2022,1
3820,GGrunrundela,噓,醜男肥宅不會有這種困擾的,03/27,2022,1
3821,pantakill,噓,事後放炮什麼水星逆行的肥婆也能順便管,03/27,2022,1
3822,yulis,→,先減肥吧肥婆,03/28,2022,1
3823,JAvLEMcGeE,噓,八卦4%肥宅真可憐 自己醜吃不到 亂酸,03/28,2022,1
3824,kcclasaki,→,跟他說環奈的腿超胖,03/28,2022,1
3825,BLABLA007,→,你好瘦喔 看起來像難民,03/28,2022,2
3826,jack2324,推,瘦到皮包骨會好用？我不行…,03/28,2022,2
3827,sellgd,推,胖 矮 窮要嘴別人 一樣有政確的限制啦,03/28,2022,1
3828,VOLK11,→,就像有人被嘲笑肥，短，矮，醜，膚色，年,03/28,2022,0
3829,anson8901,推,先跪了 八卦肥婆,03/28,2022,1
3830,OomaybeoO,→,在八卦這邊根本不算是女人吧 醜女/肥女,03/28,2022,1
3831,Kultivient,→,台灣根本滿街扁奶 普遍到還有台女大概,03/28,2022,2
3832,zxcc79,噓,不用看體重的？那一堆龍妹都90了啊,03/28,2022,1
3833,a58805082,→,歐巴桑那種肥婆別算大概就平均B,03/28,2022,1
3834,SydLrio,噓,死肥豬閉嘴好嗎？,03/28,2022,1
3835,GGrunrundela,噓,這邊只有醜男噁人肥宅,03/28,2022,1
3836,arcc,→,"肥婆不算,整形怪也不算,最好有這麼多喇",03/28,2022,1
3837,OomaybeoO,→,高多重要 但185結果臉超醜又胖 人家女,03/28,2022,1
3838,pizzafan,噓,約17~23年前看過肥肚老外 用跑的上大凍,03/29,2022,1
3839,an1235,推,肥婆,03/28,2022,1
3840,soulboy330,→,其實我覺得男的又這麼醜這麼肥不知道,03/29,2022,1
3841,qec,噓,記得腿蠻粗壯的,03/29,2022,1
3842,hschow,推,肥婆就肥婆,03/29,2022,1
3843,stl3,→,台很硬耶這肥婆,03/29,2022,1
3844,zscst,推,肥婆說兩句日語 台男就有濾鏡把她當正妹了,03/29,2022,1
3845,noyesray,噓,回樓上 噁女龍妹摸你會爽嗎,03/29,2022,1
3846,supremexiii,推,為什麼放一個胖宅的照片,03/29,2022,1
3847,gtoamdk7,噓,肥婆,03/29,2022,1
3848,jo78jo78,噓,肥婆,03/29,2022,1
3849,funkman5566,噓,肥婆鬧事,03/29,2022,1
3850,seo4327,推,肥豬故意偷搞害晨晨躁起來笑死,03/29,2022,1
3851,kiwidoit,→,你的正八成是普龍妹,03/29,2022,1
3852,WWIII,→,沒奶的沒資格繁殖,03/30,2022,2
3853,hjgx,噓,憲法那段中肯 但肥光頭太醜 義男帥哥當然不,03/30,2022,1
3854,gameboy666,→,龍妹也覺得全世界都想侵犯她,03/30,2022,1
3855,A80211ab,噓,噁心胖蟑螂,03/30,2022,1
3856,xfaw4d35t,推,沒奶子我看肥宅幹話測評就好了,03/30,2022,1
3857,vow70,→,那個死肥豬果然又亂解釋防疫規定了，把在包,03/30,2022,1
3858,eddisontw,推,練壯比較帥吧 瘦皮猴哪裡好看,03/30,2022,2
3859,trustjohndoe,→,剩下肥宅和醜女,03/30,2022,1
3860,XDdong,→,但用龍妹硬上肯定會吃女拳 所以忍耐吧,03/30,2022,1
3861,milkBK,→,只剩下奶 阿不就跟龍妹沒兩樣,03/30,2022,1
3862,syldsk,推,遇到醜女跟龍妹應該寧可掏三千,03/30,2022,1
3863,seuil,推,肥婆 小心頸椎被壓斷,03/30,2022,1
3864,jma306,→,摸肥宅的屁股,03/30,2022,1
3865,bluepahahaha,推,不然女業務請龍妹公司不就倒定了,03/30,2022,1
3866,achun1212,→,車主應該是8+9瘦皮猴？,03/31,2022,2
3867,kingofsdtw,→,肥宅肚子大其實很多是肝發炎水腫,03/31,2022,1
3868,denny41606,噓,當兩年的現在還不是一堆瘦皮猴,03/31,2022,2
3869,NCTUEE800808,推,臉就龍妹臉R 難怪用按摩棒 O.o,03/31,2022,1
3870,ALANMAPTT,→,反正台北藍佬和龍妹很吃這套,03/31,2022,1
3871,enemyli,噓,尤其現在一堆肥婆 根本看不出來是肥油還,03/31,2022,1
3872,xi17364,→,胖宅不要在那邊咪咩叫 噁心,03/31,2022,1
3873,LiveInNow,→,新竹妹讚阿 有天龍妹的外表 沒天龍妹,03/31,2022,0
3874,sowelfare622,噓,死老外，又醜又肥！,03/31,2022,1
3875,azeroth,→,初鋼就已經在醜了 還做成肥仔款,03/31,2022,1
3876,tony20095,推,好醜，也太肥 不符現代衣服審美觀,04/01,2022,1
3877,fcuk9981,推,死肥豬幹你娘,03/31,2022,1
3878,ozakiinptt,推,應該是胖胖型的老日女吧 像不倫愛矮胖,04/01,2022,1
3879,gtsandevo,→,+9妹鳥仔腿是標配 這都沒列跟人談+9,04/01,2022,2
3880,Dragonz,噓,肥婆只噓不看,04/01,2022,1
3881,ben780413,→,郭紅的期間 身邊一堆醜噁肥女改這名 噁,04/01,2022,1
3882,aristone,→,電話裡聲音越甜美的，越可能是龍妹！,04/01,2022,1
3883,enthpzd,→,醜 肥 臭 比較該死，版上一堆,04/02,2022,1
3884,ha0118,推,比較喜歡水桶腰滑鼠,04/02,2022,1
3885,bloodmickey,推,血管胖細胞亂塞廢物>>結果中風,04/02,2022,0
3886,Dragonz,噓,肥婆專業戶,04/02,2022,1
3887,login,推,豬公好像沒多肥 再養胖一點,04/02,2022,0
3888,Roooz,噓,臉醜 肥宅油 高又怎樣 很礙眼,04/02,2022,1
3889,booth,推,先問超肥龍妹有g cup你可以嗎,04/02,2022,1
3890,GGrunrundela,噓,一堆醜男噁爛臭酸肥宅 大概是這樣,04/02,2022,1
3891,dabalax,→,"化工系幾乎都是龍妹,而且做實驗都聞臭氣!",04/02,2022,1
3892,OPPAISuki,→,中國女星都超瘦 都骨頭,04/02,2022,2
3893,crimson11,→,我應該是手指太肥了常按到旁邊的所以,04/02,2022,0
3894,tacoux,噓,臉不行，就是個肥婆,04/03,2022,1
3895,koromo1991,→,牠被肥肚卡住了好無助,04/03,2022,0
3896,SydLrio,→,班上都是157龍妹你也爽？,04/03,2022,1
3897,iNicholas,噓,閉嘴啦 廢物肥燦死胖子,04/03,2022,1
3898,Sinkirou,→,做個紙片人抽卡就一堆白癡課金了何必做3,04/03,2022,0
3899,Dragonz,噓,你是多愛肥婆？,04/03,2022,1
3900,akino911911,→,堆醜肥宅，韓國家暴仔臉雖然醜，但,04/03,2022,1
3901,trywish,→,去打個靶就好。你說有問題？沒，都肥肚肚,04/03,2022,0
3902,crimson11,→,道本分 你他媽哪天會愛上龍妹嗎操他媽,04/03,2022,1
3903,tikowm,推,你中風是因為血脂爆表，舔共肥婆,04/03,2022,1
3904,Kultivient,噓,不就台女鳥仔腳,04/04,2022,2
3905,wilson3435,→,我信你，我身邊很多普男也是被龍妹追,04/03,2022,1
3906,k63815,推,矮醜窮肥宅,04/03,2022,1
3907,aa2425,推,肥菊欠了一屁股債 等於是宣判高雄人死刑,04/04,2022,1
3908,Doub1eK,→,台女普遍扁奶 台北就一堆又瘦奶又大,04/04,2022,2
3909,wwj3924,推,合理啊  這統計已經包含歡樂杯/龍妹/kg,04/04,2022,1
3910,yuki2474,→,不是久坐辦公室變成大奶水桶腰？,04/04,2022,1
3911,AlexShen,噓,肥婆市長,04/04,2022,1
3912,buslover,推,選了一個肥婆兩個草包 高雄人智商可見,04/04,2022,1
3913,aristone,→,因為老是遇到龍妹,04/04,2022,1
3914,x7834210,推,摔角手做的基礎訓練 可不是瘦皮猴玩的起,04/05,2022,2
3915,raku,→,難道你要選龍妹(KMT)?,04/04,2022,1
3916,crimson11,推,肥宅我這麼醜 要有自知之明 不要造成,04/04,2022,4
3917,Misscat16868,→,不是，我被肥婆附身時一天只吃一餐,04/04,2022,1
3918,crimson11,→,@Misscat16868 什麼 肥婆也有鬼ㄇ,04/04,2022,1
3919,force5566,推,這樣瘦下來都排骨，很難看,04/04,2022,2
3920,crimson11,→,肥宅我沒差 我很醜：（,04/04,2022,4
3921,crimson11,→,當然囉 肥宅醜肥恐怖 用看的都能造成,04/04,2022,1
3922,jim543000,推,誰再說他媽的喝水會胖的 先去跟她玩一,04/04,2022,0
3923,greg7575,→,扁奶妖怪,04/04,2022,2
3924,a3221715,噓,帥哥穿也很醜 正妹裸足勉強看一下 肥宅,04/04,2022,1
3925,smallsir2000,推,不會演不會叫聲音難聽沒奶塌屁股 .,04/04,2022,2
3926,qnonp2012,→, 但是藥物副作用會讓人變胖 還是很醜,04/05,2022,0
3927,Raphael7725,→,沒臉沒奶沒腰,04/05,2022,2
3928,poiuy178,推,奶小腰粗這是在？,04/05,2022,3
3929,cccict,→,這肥婆還真的有可能是蘇聯臥底,04/05,2022,1
3930,ianlin1216,→,為什麼要嫁給肥肚台男幫忙做家事,04/05,2022,1
3931,newsyho,→,億禍延子孫的禍害肥婆搬到台北當肥貓，,04/05,2022,1
3932,newsyho,推,沒有蔡英文，也沒有肥婆,04/05,2022,1
3933,idlewolf,→,4 如果穿了還醜 那代表你太肥了,04/05,2022,1
3934,EulerFormula,推,看看你的肥肚 多久沒來了,04/05,2022,1
3935,asdxdew,推,這id在表特有時候也會貼龍妹,04/05,2022,1
3936,anmimo,推,骨架小 比台灣女生瘦 很有拼勁,04/05,2022,0
3937,bye2007,推,這麼肥，肚子超大。當然很猛,04/05,2022,1
3938,touchbird,推,有一部分人只能追到龍妹 那還不如單身,04/05,2022,1
3939,DarrenD,噓,先去減肥 植髮 長得太醜就去醫美,04/05,2022,1
3940,kevin1221,推,看臉，醜的肥的你一定覺得臭,04/05,2022,1
3941,kcclasaki,推,高中時前面的座位是龍妹 頭髮不知幾天,04/05,2022,1
3942,eypon0,推,不一定，有的沒奶也沒腦,04/05,2022,2
3943,s910408,噓,證明台灣肥婆越來越多,04/05,2022,1
3944,a27588679,→,你的手指超肥耶,04/06,2022,1
3945,dearhsu,推,醜女大翻身不就肥女當女主角,04/06,2022,1
3946,NCTUEE800808,推,正妹一定被幹到不行 龍妹沒人碰,04/06,2022,1
3947,goodboy98,→,讚讚 改革啦 席敬平死胖子滾啦,04/06,2022,1
3948,ianlin1216,噓,肥婆還錢啦,04/06,2022,1
3949,HuangHarper,推,貼侯的～怎不說肥婆跑去站台清晨盃,04/06,2022,1
3950,nikewang,→,找鄭文燦幹嘛? 這隻肥豬連諾富特都搞不,04/06,2022,1
3951,allenatptt,噓,明末的福王可是跟豬一樣，誰說沒胖子,04/06,2022,1
3952,jennywalk,→,矮只要胖一看起來就很明顯,04/06,2022,1
3953,showdoggy,→,這什麼甜不辣手指,04/06,2022,1
3954,pytzog,推,當然相信 前幾年都有肥婆被鄉民捧成女神,04/06,2022,1
3955,greattower,噓,當然不能啊，肥婆嘔,04/06,2022,1
3956,ralfeistein,推,因為臭男生會想偷看女生的大腿跟胖次,04/06,2022,1
3957,greenleaf520,噓,死油膩肥婆,04/07,2022,1
3958,simonfz,推,優越啥，台女以後就是龍妹，台男就是土,04/07,2022,1
3959,weeklyquiz,→,全班都龍妹,04/07,2022,1
3960,Qoofate,噓,沒有  像胖妹幫你撐傘  噁,04/07,2022,1
3961,Currahee52,推,三重疏洪道就遇過噁心又肥又醜講話又,04/07,2022,1
3962,Lucas0806,→,到大的文化 才讓小腿粗到可怕？,04/07,2022,1
3963,NewPassat,→,紋超深的老臉，又胖又水桶腰....令人搖,04/07,2022,1
3964,ianlin1216,推,肥婆小心了，重症預備軍,04/07,2022,1
3965,tmacor1,→,燒到肥婆就會共存了啦,04/07,2022,1
3966,Healine,推,肥婆那體態有機會重症哦,04/07,2022,1
3967,pytzog,推,肥婆會怕了齁,04/07,2022,1
3968,mmnnoo,推,病毒知道肥婆是誰吧…,04/07,2022,1
3969,freezesky81,推,圖奇沒奶的除了小熊，真的沒幾個,04/07,2022,0
3970,kawazakiz2,推,炸雞味不行，會吸引到肥宅或龍妹,04/07,2022,1
3971,ymib,→,8000滾動愛滋數椅子肥豬真他媽噁心,04/07,2022,1
3972,jehow,推,不是肥婆就是停經 可以來個正常點的嗎,04/07,2022,1
3973,t81511270,→,肥宅 沒胖的煩惱,04/07,2022,1
3974,i689tw,噓,肥婆,04/07,2022,1
3975,ZhaiMan,推,生日快樂 你的手指肥肥的,04/07,2022,1
3976,ryan0222,→,說他髒？還是說他胖？,04/08,2022,1
3977,littlemame,噓,肥婆出巡,04/08,2022,1
3978,RLAPH,推,一定小奶女或肥婆在吵 不意外,04/08,2022,3
3979,a3221715,推,看起來是肥婆貧乳在罵的,04/08,2022,3
3980,HinaGikuYanG,推,扁奶左膠醜龍又在吠吠叫,04/08,2022,3
3981,ssw0929,推,肥宅就要配龍妹，門當戶對,04/08,2022,1
3982,acgotaku,→,"胖子可以打拳擊,安迪魯伊茲這種矮胖型",04/08,2022,0
3983,Zombieslayer,推,沒有喔 台男都不挑的 80kg龍妹都很,04/08,2022,1
3984,a3221715,噓,人胖一定醜 貓狗不一定,04/08,2022,1
3985,Win7,噓,豬胖還可以賣個好價錢，人胖是能拿來賣嗎？,04/08,2022,1
3986,ccufcc,→,貓狗也有醜的胖,04/08,2022,1
3987,XXXXSOW,噓,支那肥婆,04/08,2022,1
3988,Antia691,→,種東西 例如棉花糖女孩和肥婆一樣意思,04/08,2022,1
3989,amare1015,推,幹奶子有夠大 但是推文那肥豬是誰,04/08,2022,1
3990,Dragonz,推,肥宅肚子大到看不見雞雞了,04/08,2022,1
3991,BILLYTHEKID,→,腿太粗,04/08,2022,1
3992,gigi030507,→,為啥你要修圖？腿太粗嗎,04/08,2022,1
3993,ao5566,→,就跟胖龍妹懷孕都不會有人發現一樣 肥宅戴,04/09,2022,1
3994,ao5566,→,假髮其實跟胖龍妹沒兩樣 XDD,04/09,2022,1
3995,longya,推,Net醜又爛  只有低能肥宅在買,04/09,2022,1
3996,jakewu1217,→,背骨肥婆,04/09,2022,1
3997,truffaut,推,8+9長得帥身材好穿吊嘎買菜很吸引婆媽,04/09,2022,1
3998,km612tw,→,不要汙辱直播主好嗎 垃圾肥豬,04/09,2022,1
3999,amare1015,推,人帥真好 人醜性騷擾 肥宅等妹仔報警吧,04/09,2022,1
4000,Kakehiko,推,500年前那個根本是肥婆,04/09,2022,1
4001,jo78jo78,噓,無肌肉肥宅腿,04/09,2022,1
4002,dododododora,→,大概是看到惡魔旅館發的肥婆圖了,04/09,2022,1
4003,faust666,→,旗王自己說的，早就瘦到皮包骨,04/09,2022,2
4004,ppptttqaz,→,這次小胖是對的 真的醜,04/09,2022,0
4005,takeda3234,推,小胖是對的 真的醜,04/09,2022,0
4006,Sanish,推,真的醜…支持小胖,04/09,2022,0
4007,lai162,推,金小胖難得中肯 真的狗幹醜,04/09,2022,0
4008,sealwow,推,這次金小胖講得對，真的醜,04/09,2022,0
4009,YALEMY,推,就真多醜 台北一堆貧民窟住宅小胖看到一定,04/09,2022,0
4010,littlelaba,推,這次挺小胖 真他媽醜到極致,04/09,2022,0
4011,for40255,噓,金小胖的頭也很醜 能拆了嗎？,04/09,2022,0
4012,overall,推,的確很醜，金小胖是見過市面的,04/09,2022,0
4013,superRKO,推,這次挺小胖 真的醜,04/09,2022,0
4014,Brucetk,→,有小胖的臉醜嗎，沒有嘛,04/09,2022,1
4015,ceriser,推,真的醜 這次挺小胖,04/09,2022,0
4016,Puribaw,推,幹 這不能怪金小胖 真的很醜,04/09,2022,0
4017,shinobunodok,→,小胖不愧留學過的 這真的醜,04/09,2022,0
4018,vovzz,推,是真的醜 小胖說的對,04/09,2022,0
4019,jansan,推,真的醜 這次支持金小胖,04/09,2022,0
4020,potential208,推,你這死胖子一副肥豬醜樣怎麼不火化,04/09,2022,1
4021,ykke688,推,是有比金小胖本人醜嗎？,04/09,2022,0
4022,pase139,→,那如果有人說金小胖髮型醜死了會怎樣,04/10,2022,0
4023,ycsjay,→,小胖的眼光沒問題啊 真的醜,04/10,2022,0
4024,ASCL,推,金小胖是對的，真的醜。,04/10,2022,0
4025,angel1980,噓,靠露老奶肥短腿也能賺這麽多..了不起,04/09,2022,1
4026,O2ers,推,龍妹了,04/10,2022,1
4027,OAzenO,推,每天喝 至少十年 肝指數超棒 肥肚依然大,04/10,2022,1
4028,lolic,→,不然是要說最近發胖變肥婆嗎 不好吧,04/10,2022,1
4029,junshinw,推,感覺是男的、應該禿頭肥肚，,04/10,2022,1
4030,pxndx,→,好像肥版的油臉八兩金,04/10,2022,1
4031,g9xuggf,噓,那你怎麼不去挑年紀大的龍妹 你太挑lol,04/10,2022,1
4032,g9xuggf,→,你只能找腦子有問題的龍妹看要不結婚啦,04/10,2022,1
4033,love0504,→,那邊很多龍妹 不過有些天價把人當盤子==,04/10,2022,1
4034,xvited945,→,再醜的龍妹到了推特上面都一堆癡漢吹捧,04/10,2022,1
4035,yoshilin,→,死肥豬都沒希望了,04/10,2022,1
4036,tim8177414,噓,死肥婆,04/10,2022,1
4037,zxc7,→,男的 幾乎帥醜就很成形 例外很少 肥變瘦而已,04/10,2022,1
4038,newycc,→,是沒碰過3個月就沒奶的媽嗎= =,04/11,2022,0
4039,pipipa,推,智商低、情緒管控差、易怒、瘦皮猴,04/11,2022,2
4040,THANN,推,刺青、鳥仔腳、瓜皮安全帽,04/11,2022,2
4041,headiron,→,大部分的JK都又胖又醜,04/11,2022,1
4042,pswen,推,老闆娘到底是煮給誰吃？全家都瘦巴巴結果,04/11,2022,2
4043,felixden,→,又肥又醜,04/11,2022,1
4044,l11111111,推,肥 醜 又肥又醜,04/11,2022,1
4045,asdf70044,推,肥 醜,04/11,2022,1
4046,godbar,噓,醜 胖 短髮 自以為是,04/11,2022,1
4047,b2305911,推,甲甲很多肌肉健身仔 反觀8+9都瘦皮猴,04/11,2022,2
4048,james732,→,二樓肥豬被肛到流油,04/11,2022,1
4049,rmoira,推,好的 支持員工 肥豬高層通通去死,04/11,2022,1
4050,CCNK,推,耶 感謝黨 德政 龍妹變正,04/11,2022,1
4051,pnsboy,噓,肥婆哪裡好,04/11,2022,1
4052,ppo7741,推,樓下回答惡魔旅館每晚睡覺都被幾個肥婆,04/11,2022,1
4053,GGrunrundela,噓,友很多 不光胖的問題 臉也醜的跟屎,04/11,2022,1
4054,zangetsu9006,→,笑死，16萬龍妹你要？,04/11,2022,1
4055,qa1122z,推,哥覺得漂亮熟女還是比年輕龍妹好啦,04/11,2022,1
4056,hosen,→,選奶大腿粗的,04/11,2022,1
4057,wawaking1,→,肥宅長得又醜又胖又臭有自我檢討嗎,04/11,2022,1
4058,noyesray,噓,那龍妹你吃得下去嗎 不吃也是歧視喔,04/11,2022,1
4059,Jackal0326,→,男人被講小屌、醜、禿、肥、臭、窮,04/11,2022,1
4060,ymib,推,8000滾動愛滋數椅子肥豬比較噁心,04/11,2022,1
4061,pkpk23456,推,你是不是在臭誰是肥婆？,04/11,2022,1
4062,jason138,推,肥婆,04/11,2022,1
4063,Ceferino,→,人家龍妹的時候你不要現在在旁邊喊恐怖,04/11,2022,1
4064,syntax123,→,肥矮醜,04/11,2022,1
4065,linfon00,→,確定沒奶了 不用一直報胸部啦 沒有的東,04/11,2022,0
4066,GGrunrundela,噓,我家不給醜囊肥宅來的辣,04/11,2022,1
4067,sunsam,→,所以你有龍妹女友嗎,04/12,2022,1
4068,PPAPwww,推,龍妹還是有工具人啦,04/12,2022,1
4069,looks143895,噓,沒奶子賣 不是說可以人工？自我矛盾,04/12,2022,0
4070,fox5451,→,長得胖就叫噁圖？,04/12,2022,0
4071,semind,→,滿版都是肥宅還怕看肥肉，不要歧視肥胖者,04/12,2022,1
4072,gk1329,噓,一堆死肥豬 建個屁,04/12,2022,1
4073,treeman47,推,腿太粗,04/12,2022,1
4074,TISH12311,推,我愛雞排妹的肥肥短腿,04/12,2022,1
4075,kawazakiz2,→,他們會森77說變成瘦皮猴就有腹肌啦,04/12,2022,2
4076,ymib,推,8000滾動數椅子肥豬真他媽噁心,04/12,2022,1
4077,bye296lctc,→,我家肥婆沒這問題,04/12,2022,1
4078,wang1b,→,樓下要看我的肥肚圖嗎,04/12,2022,1
4079,todao,→,肥宅會想找同樣肥肚的女孩交往嗎,04/12,2022,1
4080,virnux,→,認真說 肥肚女孩還比肥宅有市場,04/12,2022,1
4081,Mrlegend,→,死肥豬,04/13,2022,1
4082,cidcheng,推,十個甲甲有九個沒我們宅宅胖,04/12,2022,4
4083,GGrunrundela,噓,還好我是醜怪肥宅不會去,04/12,2022,1
4084,jimmyso,→, 蘋果日報標題  囧！胖宅機車沒油推車20,04/13,2022,1
4085,leoptt10,推,廢話 肥宅整天幻想結果自己跟醜肥甲一,04/13,2022,1
4086,mrl1116,推,肌或肥或瘦=甲，直男的其它是醜肥嗎？,04/13,2022,1
4087,S2aqua,→,龍妹正妹和老妹都會去買的店,04/13,2022,1
4088,ansfan,噓,台女有些沒奶子,04/13,2022,2
4089,ru04hj4,推,沒奶就沒奶 津貼有用喔,04/13,2022,2
4090,piggymelon,→,能會沒奶，沒奶的話以前人不就餓死。,04/13,2022,0
4091,longtimens,推,沒奶醫生也沒用啦,04/13,2022,0
4092,s999132,→,只有肥婆開演唱會時被抗議吧,04/13,2022,1
4093,s999132,→,你當台灣肥婆塑膠？,04/13,2022,1
4094,ChenYenChou,→,我看到沒有啊 都超肥大肚子又跑不動,04/13,2022,1
4095,bxc,噓,肥宅不怕胖,04/13,2022,1
4096,milkBK,→,龍妹 不要被騙了,04/13,2022,1
4097,Asbtt,→,肥台男，殊不知根本沒人要臭醜肥酸!,04/13,2022,1
4098,iori35i,推,主要看臉 龍妹你看是小頭硬還是拳頭硬,04/13,2022,1
4099,FireHawk,噓,太肉，肚子肉少點會更好,04/13,2022,1
4100,sh9305,推,大奶 肥腿,04/13,2022,0
4101,Healine,噓,肥婆 褲子還穿得下喔,04/13,2022,1
4102,ymib,→,「欸肥婆！」(安全地說),04/13,2022,1
4103,touchbird,推,還敢吃啊 肥婆,04/13,2022,1
4104,GeogeBye,→,館比起來算紙片人惹,04/13,2022,2
4105,ahw12000,→,我自己照鏡子都會覺得這胖子很噁心沒錯,04/13,2022,1
4106,innuendo3324,→,肥宅，尤其是醜的,04/13,2022,1
4107,higameboy,推,肥宅屁股壓著是屁股凹陷還是椅子凹,04/13,2022,1
4108,TrueAkuma,推,說人家醜的肥宅，有種秀出自己的身材然,04/14,2022,1
4109,PPP720817,噓,樓下看到肥婆都怎樣？,04/14,2022,1
4110,bizer,推,大長腿不胖怎麼看都好看，反正我不是乳控,04/14,2022,0
4111,zscst,推,水桶腰歐巴桑,04/14,2022,1
4112,ha0118,推,放龍妹的圖放好放滿,04/14,2022,1
4113,diaze,推,死肥婆居然還有人花錢嫖 到底是有多犯賤,04/14,2022,1
4114,dream1124,噓,生活質量？ 你胖到不想結婚？,04/14,2022,0
4115,ro77289,推,支持 唐肥婆跟財經網霉也可以順便,04/14,2022,1
4116,tony20095,推,力量人遲早也會離開這個死肥豬的啦,04/14,2022,1
4117,henryhao,→,啊八卦肥宅 不是甲甲，也吃很胖,04/14,2022,1
4118,Alexei,→,純粹胖那不是豬嗎,04/14,2022,1
4119,Usayhiisayha,噓,閉嘴啦 發漏奶文沒奶子欠兇喔,04/14,2022,0
4120,bagtwo,→,匪區藝人故意的 幹 死胖子,04/14,2022,1
4121,kiergh,噓,媽的 可不可以叫那個胖子國屍去強姦他,04/14,2022,1
4122,zaqimon,推,龍妹龍姊自己過得好好的幹麼找個廢物宅男,04/14,2022,1
4123,Lenyog,→,腿粗川牛仔褲更可怕,04/14,2022,1
4124,greg7575,→,無限循環，一堆死胖子跟醜女排,04/14,2022,1
4125,mj116,推,過年後，正妹變龍妹，只是你沒認出來而已,04/14,2022,1
4126,kabukiryu,推,現在der美髮業墮落到只能請龍妹惹喔，B,04/14,2022,1
4127,kabukiryu,→,哀吶。花錢去給龍妹享受，爽到別人艱苦,04/14,2022,1
4128,rmoira,推,讚啦 支持罷工 垃圾肥豬高層吃屎,04/15,2022,1
4129,Lailungsheng,推,要先成為肥婆,04/15,2022,1
4130,kaodio,→,肥婆自己黑掉又要怪鄉民了,04/15,2022,1
4131,Vassili242,噓,鳥仔腳 有夠醜,04/15,2022,2
4132,pytzog,推,這篇正解 前幾年那個肥婆鄉民都被捧成女神,04/15,2022,1
4133,mijqut,噓,重點是用藥 一堆智障肥宅 胖就算了 不要連,04/15,2022,1
4134,MrZiXu,推,胖犬不也是母豬養的？？,04/15,2022,1
4135,rmoira,推,爽啦 贊成罷工 垃圾肥豬高層通通去吃屎,04/15,2022,1
4136,leoqqqoel,→,會被龍妹學姐給那個,04/15,2022,1
4137,PeikangShin,推,8號眼睛漂亮但腿粗了點  如果配上10,04/15,2022,1
4138,cookiecloud,噓,全都扁奶滾啦幹,04/15,2022,2
4139,Totti,噓,沒奶子,04/15,2022,2
4140,Mrlegend,推,肥婆修的,04/15,2022,1
4141,Sabo5566,推,很醜很胖很蠢很臭,04/16,2022,1
4142,aqzzz,推,高雄很想嘉玲？歐米龍妹妹一開始不就在高,04/16,2022,0
4143,rmoira,推,挺啊 罷好罷滿 垃圾肥豬高層都去吃屎,04/16,2022,1
4144,kogreece,推,那麼矮瘦，難民嗎？,04/16,2022,2
4145,radiodept,→,160cm90kg胖妹最噁心,04/16,2022,1
4146,AustinRivers,→,肥婆表示,04/16,2022,1
4147,EEzionT,推,告訴你其中20個假人詐騙 7個龍妹 剩下1個,04/16,2022,1
4148,radiodept,→,死胖子全家染疫重症，幹你娘人渣,04/16,2022,1
4149,WolfTeacher,→,肥婆,04/16,2022,1
4150,Yude0109,推,肥婆,04/16,2022,1
4151,lee0128,推,這紙片人吧??,04/16,2022,2
4152,gx9900824,噓,幹你媽 死胖子,04/16,2022,1
4153,Roooz,噓,肥宅肚子怎樣也無法消,04/16,2022,1
4154,zxc7,→,反骨的艾瑞絲有點像他 瘦的時候,04/16,2022,0
4155,tim8177414,→,圖噁不噁你說的算喔？我就愛看肥婆啊,04/16,2022,1
4156,qscxz,噓,沒奶子就輸在起跑點了阿,04/16,2022,2
4157,William1862,噓,你會討論林香如果沒奶郭雪芙如果沒臉,04/17,2022,0
4158,headcase,推,新北三重 大胖烏醋乾麵有賣豬心豬肺,04/17,2022,0
4159,njxmzxc,→,胖醜瘦了還有機會變帥 如果你又瘦又醜你,04/17,2022,1
4160,zombiez2,推,很不錯了啦！又不是每個都青少年瘦皮猴,04/17,2022,2
4161,KurakiMaki,→,一堆韭菜等著被收割，qn，心機肥婆,04/17,2022,1
4162,lunanightcat,推,叫肥宅露出醜陋的下體,04/17,2022,1
4163,lglg,→,比肥宅肚皮硬？,04/17,2022,1
4164,suge,→,大餅兩口肥豬,04/17,2022,1
4165,brianuser,→,紙片人ㄅ,04/17,2022,2
4166,i689tw,噓,肥婆,04/17,2022,1
4167,icehorng,→,肥婆有賺錢就好,04/17,2022,1
